balance,zero_activity_freq,zero_activity_day,cumulativeincome,lag_balance,lag_cumulativeincome,rolling_mean_balance,rolling_mean_cumulativeincome,rolling_std_cumulativeincome
-0.046540722250938416,0.042270660400390625,0.002043060725554824,-0.0015379010001197457,-0.016958016902208328,-0.0034506970550864935,-0.022569648921489716,-0.0029627939220517874,-0.0171118825674057
-0.05501292273402214,0.046142905950546265,0.011919459328055382,-0.005182093940675259,-0.02035132795572281,-0.006947463843971491,-0.030865922570228577,-0.00365953566506505,-0.011132213287055492
-0.05897487699985504,0.027367381379008293,0.0032964751590043306,-0.0033255263697355986,-0.020287886261940002,-0.006712906528264284,-0.03724545240402222,-0.004669519141316414,-0.05098002403974533
-0.06685979664325714,0.02581886760890484,0.003689013421535492,-0.0036738112103194,-0.025084123015403748,-0.006566372700035572,-0.030133606866002083,-0.003262997604906559,-0.038320910185575485
-0.05167603865265846,0.03278147429227829,0.006031367927789688,-0.009694119915366173,-0.017836473882198334,-0.01566152460873127,-0.025323057547211647,-0.009075406938791275,-0.04955308884382248
-0.051146119832992554,0.03672776371240616,0.011539923958480358,-0.00499338936060667,-0.020398924127221107,-0.010004165582358837,-0.03355392441153526,-0.006011901888996363,-0.032611873000860214
-0.03255310654640198,0.04533380642533302,0.0031287360470741987,-0.0011143457377329469,-0.011598250828683376,-0.002337314421311021,-0.014041169546544552,-0.0012822534190490842,-0.028348814696073532
-0.05343851074576378,0.04038384556770325,0.007328441366553307,-0.006008318159729242,-0.014894758351147175,-0.01155124045908451,-0.020562367513775826,-0.007692981977015734,-0.04767858609557152
-0.025582516565918922,0.0360591746866703,0.011655647307634354,-0.002437272807583213,-0.012584200128912926,-0.002484340453520417,-0.018860911950469017,-0.0023563681170344353,-0.05477167293429375
-0.04722214117646217,0.02924906462430954,0.007698256988078356,-0.00499934796243906,-0.02290979214012623,-0.005158175248652697,-0.03153519704937935,-0.0033168024383485317,-0.016469761729240417
-0.03887387365102768,0.07232744991779327,0.008077366277575493,-0.01237550750374794,-0.01755627430975437,-0.010011588223278522,-0.02205023542046547,-0.005799374543130398,-0.0491698682308197
-0.07373051345348358,0.036749228835105896,0.008477073162794113,-0.0033455940429121256,-0.031311336904764175,-0.004130277782678604,-0.03756815567612648,-0.004319588653743267,-0.02013273537158966
-0.12695737183094025,-0.4466371536254883,-0.16530127823352814,-0.0055126529186964035,-0.07572173327207565,-0.013332188129425049,-0.06098509207367897,-0.0076964497566223145,-0.07010839879512787
-0.04581666365265846,-0.1695571094751358,0.0006548003875650465,-0.00766343716531992,-0.01827942579984665,-0.006057377438992262,-0.027162544429302216,-0.010474261827766895,-0.022414555773139
-0.02709556743502617,-0.23002195358276367,0.001955597661435604,-0.0030292782466858625,-0.010166693478822708,-0.005015664268285036,-0.013680526055395603,-0.0018297274364158511,-0.022717637941241264
-0.0471935048699379,-0.20889854431152344,0.004813140258193016,-0.0018531210953369737,-0.013970060274004936,-0.0027178863529115915,-0.02094791643321514,-0.0037433721590787172,-0.036491867154836655
-0.04477466642856598,-0.19400297105312347,0.0019108502892777324,-0.0048491437919437885,-0.03022332862019539,-0.009315470233559608,-0.03167629614472389,-0.00890406034886837,-0.06025159731507301
-0.07734954357147217,-0.019363010302186012,-0.1520189642906189,-0.006172447931021452,-0.04724038019776344,-0.008034350350499153,-0.042155005037784576,-0.0056243883445858955,-0.033280182629823685
-0.04682489484548569,-0.1841345727443695,0.00027492883964441717,-0.0031665628775954247,-0.01663128472864628,-0.004764368291944265,-0.02212536334991455,-0.0034132779110223055,-0.04096055403351784
-0.06737750768661499,-0.20619475841522217,0.006343498360365629,-0.006719207391142845,-0.025324376299977303,-0.016175484284758568,-0.027828829362988472,-0.008682996965944767,-0.05176939815282822
-0.03460879251360893,-0.2174128293991089,0.01879553124308586,-0.0015357733936980367,-0.010780010372400284,-0.002666005864739418,-0.018101925030350685,-0.002015362959355116,-0.04846452176570892
-0.06219424307346344,-0.20327526330947876,0.01506939809769392,-0.005203045438975096,-0.02507023885846138,-0.008227658458054066,-0.03749396279454231,-0.003441432025283575,-0.037201110273599625
-0.03366802632808685,-0.23358312249183655,0.004977960139513016,-0.001395034370943904,-0.009590432979166508,-0.001960096415132284,-0.019858982414007187,-0.0016248843166977167,-0.005742841400206089
-0.07018382102251053,-0.01478047389537096,-0.16404443979263306,-0.007133530452847481,-0.028230370953679085,-0.008003122173249722,-0.031018009409308434,-0.007576853036880493,-0.03026847541332245
-0.028368372470140457,-0.24034596979618073,0.0024971484672278166,-0.002744539175182581,-0.01053844764828682,-0.0053162784315645695,-0.013378051109611988,-0.0030943655874580145,-0.018055832013487816
-0.07059556245803833,-0.23849929869174957,0.009726472198963165,-0.012827014550566673,-0.029443345963954926,-0.011336454190313816,-0.035373762249946594,-0.0104850884526968,-0.056254491209983826
-0.04037909954786301,-0.20512279868125916,0.006534844636917114,-0.0015504083130508661,-0.019643263891339302,-0.0016441679326817393,-0.024901408702135086,-0.0018871624488383532,-0.019401581957936287
-0.05663694068789482,-0.195389524102211,0.0043481867760419846,-0.0034315651282668114,-0.020498182624578476,-0.003889643820002675,-0.03670620918273926,-0.008720400743186474,-0.022214515134692192
-0.10276287794113159,-0.22131046652793884,0.009446851909160614,-0.007150962948799133,-0.036958254873752594,-0.007927417755126953,-0.05981183052062988,-0.005282155238091946,-0.058228958398103714
-0.04069020599126816,-0.23577255010604858,0.0069243027828633785,-0.0061778295785188675,-0.015504027716815472,-0.009473050013184547,-0.02035973034799099,-0.007186892442405224,-0.05018271505832672
-0.053636327385902405,0.04803890734910965,0.00044153162161819637,-0.012655267491936684,-0.022443806752562523,-0.013534697704017162,-0.024741215631365776,-0.009379019029438496,-0.06973817944526672
-0.05093330517411232,-0.008452403359115124,-0.1807451993227005,-0.0038693121168762445,-0.020286398008465767,-0.0029530555475503206,-0.02012651227414608,-0.0018406951567158103,-0.002117191907018423
-0.053614530712366104,-0.1952325403690338,0.0016916736494749784,-0.001432265737093985,-0.027768319472670555,-0.006938971113413572,-0.0367051400244236,-0.00955232698470354,-0.04706186801195145
-0.11405361443758011,-0.2403128743171692,0.0035063205286860466,-0.006955659948289394,-0.04135638102889061,-0.014586759731173515,-0.05739722400903702,-0.007969065569341183,-0.05203249305486679
-0.05328842252492905,-0.22236306965351105,0.0001755143457558006,-0.007576929405331612,-0.02084239013493061,-0.0060712420381605625,-0.032222930341959,-0.004610089585185051,-0.032780662178993225
-0.04983757063746452,-0.20388159155845642,0.015323776751756668,-0.01009359024465084,-0.021818794310092926,-0.006080109626054764,-0.025930529460310936,-0.00468548946082592,-0.05787985399365425
-0.06451169401407242,-0.22543002665042877,0.0047163087874650955,-0.0016414276324212551,-0.028873641043901443,-0.0030530050862580538,-0.027459001168608665,-0.0029556648805737495,-0.0834370106458664
-0.09945277869701385,-0.022728919982910156,-0.2069302499294281,-0.006961535662412643,-0.03724239394068718,-0.0077283382415771484,-0.03894886374473572,-0.004979570861905813,-0.05230275169014931
-0.04952722042798996,-0.20298881828784943,0.005611879285424948,-0.0026591268833726645,-0.019791575148701668,-0.003977316897362471,-0.027677493169903755,-0.0038676420226693153,-0.027102548629045486
-0.0699632540345192,-0.23103401064872742,2.387284257565625e-05,-0.005687457509338856,-0.03073735721409321,-0.006429968401789665,-0.041868165135383606,-0.006151681765913963,-0.04147212579846382
-0.05479986593127251,-0.1910962611436844,0.0011236605932936072,-0.004570086486637592,-0.026388507336378098,-0.007268957328051329,-0.030252890661358833,-0.005022875498980284,-0.028775768354535103
-0.033225759863853455,-0.20900903642177582,0.0009692933526821434,-0.001359752961434424,-0.014308294281363487,-0.0019764862954616547,-0.01602291502058506,-0.0023624273017048836,-0.018645642325282097
-0.06392474472522736,-0.25348904728889465,0.0023034054320305586,-0.006138638127595186,-0.02224159799516201,-0.0044714012183249,-0.03160835802555084,-0.004657145589590073,-0.04685495048761368
-0.04837516322731972,-0.1655794382095337,0.004988914355635643,-0.0016523064114153385,-0.020129747688770294,-0.0018829694017767906,-0.02902393788099289,-0.0026697346474975348,-0.007441026158630848
-0.08084484934806824,-0.007225813344120979,-0.17176853120326996,-0.0028515690937638283,-0.034213751554489136,-0.0033606821671128273,-0.03145731985569,-0.002064652740955353,-0.04538819193840027
-0.046250853687524796,-0.16640610992908478,0.013150415383279324,-0.004091616719961166,-0.029679803177714348,-0.007061387877911329,-0.03746184706687927,-0.004506109282374382,-0.02256230264902115
-0.05562136322259903,-0.17538145184516907,0.016819879412651062,-0.0032826669048517942,-0.02410227805376053,-0.008053668774664402,-0.025998782366514206,-0.006455159746110439,-0.036350373178720474
-0.03893681615591049,-0.18372908234596252,0.019672267138957977,-0.002907312009483576,-0.013385366648435593,-0.007309669628739357,-0.02205328643321991,-0.004548938944935799,-0.041597843170166016
-0.06880364567041397,-0.01827128790318966,-0.15426915884017944,-0.00430247513577342,-0.028198551386594772,-0.004582404624670744,-0.03879718482494354,-0.0023076662328094244,-0.044313788414001465
-0.03558234125375748,-0.1686873883008957,0.00435169180855155,-0.004253458231687546,-0.014478292316198349,-0.007270528469234705,-0.019300326704978943,-0.006444466765969992,-0.03352780640125275
-0.068699911236763,-0.25760066509246826,0.015465950593352318,-0.002627246081829071,-0.023625243455171585,-0.005112426821142435,-0.031191376969218254,-0.004872268997132778,-0.02952844649553299
-0.06249305233359337,-0.1802191585302353,0.01770082861185074,-0.002813735045492649,-0.026834718883037567,-0.003109667217358947,-0.03164317086338997,-0.0021285938564687967,-0.015675213187932968
-0.031607676297426224,-0.25131237506866455,0.012290826998651028,-0.00045825139386579394,-0.019068319350481033,-0.000989806721918285,-0.03229038789868355,-0.004358960315585136,-0.02406642958521843
-0.06611063331365585,-0.23577016592025757,0.002955595264211297,-0.004994386341422796,-0.023469984531402588,-0.006878347601741552,-0.035975147038698196,-0.006586313713341951,-0.04798893630504608
-0.08050739020109177,-0.16427040100097656,0.005440110340714455,-0.012201874516904354,-0.03616657853126526,-0.013744399882853031,-0.04915045201778412,-0.011788624338805676,-0.05208047479391098
-0.03155187517404556,0.024670762941241264,0.006769254803657532,-0.0015211824793368578,-0.009340858086943626,-0.001779117388650775,-0.01854713074862957,-0.001026000129058957,-0.012510818429291248
-0.03414054214954376,0.04348307102918625,0.006470316089689732,-0.0027194120921194553,-0.011857550591230392,-0.00428908271715045,-0.019012991338968277,-0.0014225017512217164,-0.040581922978162766
-0.02546660602092743,0.027682263404130936,0.013009408488869667,-0.00620847474783659,-0.008564850315451622,-0.002476360881701112,-0.011444314382970333,-0.007105314172804356,-0.03749518468976021
-0.05274097993969917,0.07614164799451828,0.00940827839076519,-0.006428217515349388,-0.015193705447018147,-0.006699049845337868,-0.027417270466685295,-0.005567570216953754,-0.0634416788816452
-0.07254649698734283,-0.005939179100096226,-0.16205236315727234,-0.01635074056684971,-0.03641077131032944,-0.020788542926311493,-0.03321947902441025,-0.012528330087661743,-0.03381919488310814
-0.058506034314632416,-0.21033622324466705,0.0006105854990892112,-0.005147458985447884,-0.022876102477312088,-0.008478879928588867,-0.03345758840441704,-0.0044847289100289345,-0.04571204632520676
-0.040148671716451645,-0.2093636840581894,0.0026543543208390474,-0.004468538332730532,-0.0236918143928051,-0.007568552624434233,-0.02831500954926014,-0.006391565781086683,-0.017141157761216164
-0.07819056510925293,-0.01756836660206318,-0.13126805424690247,-0.010586465708911419,-0.03271152824163437,-0.017612110823392868,-0.033830512315034866,-0.017539149150252342,-0.05710209533572197
-0.053018949925899506,-0.2892933785915375,0.0,-0.003705041017383337,-0.01926354318857193,-0.00850639771670103,-0.023017507046461105,-0.0066278125159442425,-0.029413077980279922
-0.05752163007855415,-0.18321628868579865,0.00125548942014575,-0.004678578115999699,-0.0254887193441391,-0.00786950346082449,-0.03211413323879242,-0.004267054609954357,-0.06831967085599899
-0.05226675420999527,-0.2130022644996643,0.00017451953317504376,-0.0016439700266346335,-0.01773124560713768,-0.002047432353720069,-0.025011809542775154,-0.0024819744285196066,-0.02369598113000393
-0.11184395849704742,-0.29657477140426636,0.012998240068554878,-0.004249438643455505,-0.03790628910064697,-0.005213028751313686,-0.06249511241912842,-0.0045003946870565414,-0.026418745517730713
-0.05169868841767311,-0.2623007297515869,0.0082972077652812,-0.009401347488164902,-0.01743253320455551,-0.006257702596485615,-0.021565120667219162,-0.005255258176475763,-0.02428780123591423
-0.09692198038101196,-0.02101905830204487,-0.20351795852184296,-0.00933260191231966,-0.037227075546979904,-0.015887167304754257,-0.0356072299182415,-0.018422657623887062,-0.04252496361732483
-0.08847465366125107,-0.14816954731941223,5.2872910600854084e-05,-0.0026387106627225876,-0.03323682025074959,-0.0037844539619982243,-0.044436365365982056,-0.0031631311867386103,-0.006592192687094212
-0.07886529713869095,-0.2026994377374649,0.01766732521355152,-0.010705491527915001,-0.019714925438165665,-0.008074265904724598,-0.03568615764379501,-0.007152874022722244,-0.023499244824051857
-0.05435337498784065,-0.17421811819076538,0.00932115875184536,-0.0030089232604950666,-0.02604522928595543,-0.005069304257631302,-0.02978430688381195,-0.003977188840508461,-0.027494031935930252
-0.08632150292396545,-0.017014548182487488,-0.15785744786262512,-0.0047126212157309055,-0.047231003642082214,-0.006474894937127829,-0.043312739580869675,-0.004873731639236212,-0.023472417145967484
-0.0458361878991127,-0.31351613998413086,0.00025397486751899123,-0.002994599984958768,-0.016519322991371155,-0.005394437815994024,-0.021415410563349724,-0.002946386579424143,-0.027972621843218803
-0.03414170816540718,-0.17615722119808197,0.020331909880042076,-0.004950772970914841,-0.01483217254281044,-0.008132508024573326,-0.021423280239105225,-0.00491078058257699,-0.03854292258620262
-0.027345741167664528,-0.23518115282058716,0.013444710522890091,-0.0011312696151435375,-0.00919822882860899,-0.001233619637787342,-0.012849589809775352,-0.0011503202840685844,-0.0175551138818264
-0.08904840797185898,-0.020532673224806786,-0.1626785695552826,-0.013335708528757095,-0.039411917328834534,-0.0140890097245574,-0.03650352358818054,-0.01234879158437252,-0.054507117718458176
-0.0341554693877697,-0.11640933156013489,0.00654086098074913,-0.011679137125611305,-0.02326897531747818,-0.006736620794981718,-0.01890069991350174,-0.008974683471024036,-0.04905911907553673
-0.0874512791633606,-0.2613144516944885,0.012056338600814342,-0.005101683549582958,-0.04485057294368744,-0.007543530315160751,-0.050734519958496094,-0.004811651539057493,-0.0396420992910862
-0.04354337602853775,-0.19716309010982513,0.021351058036088943,-0.001385246985591948,-0.020020853728055954,-0.001802323735319078,-0.02492743730545044,-0.0009437046246603131,-0.013046321459114552
-0.06498493999242783,-0.011272050440311432,-0.12885522842407227,-0.0050984639674425125,-0.026911234483122826,-0.007640230003744364,-0.025070004165172577,-0.0066795796155929565,-0.03505478799343109
-0.06756521016359329,-0.14599746465682983,0.0068861027248203754,-0.002878227736800909,-0.017625287175178528,-0.005046633072197437,-0.03822760656476021,-0.0027069991920143366,-0.02579597383737564
-0.04103432223200798,-0.15102742612361908,0.0007935797912068665,-0.0037751251365989447,-0.013603993691504002,-0.002073094481602311,-0.024796854704618454,-0.004920654464513063,-0.02074981853365898
-0.050755590200424194,-0.2511138617992401,0.005895412992686033,-0.0032110637985169888,-0.017250528559088707,-0.007636693771928549,-0.025093235075473785,-0.006725108716636896,-0.037798237055540085
-0.04742810130119324,-0.18543286621570587,0.011718103662133217,-0.012384270317852497,-0.023181790485978127,-0.015355609357357025,-0.029748540371656418,-0.01629497855901718,-0.042587991803884506
-0.07941266149282455,-0.23322051763534546,0.002765917219221592,-0.005331472028046846,-0.03394182771444321,-0.006911073345690966,-0.04641472175717354,-0.00622627092525363,-0.031418755650520325
-0.07662201672792435,-0.017622409388422966,-0.16852980852127075,-0.006414319854229689,-0.03257913887500763,-0.007764982525259256,-0.025700537487864494,-0.0064306557178497314,-0.03211567550897598
-0.0640292763710022,-0.26004815101623535,0.00020487680740188807,-0.00381262693554163,-0.03080262616276741,-0.004765605088323355,-0.04660342261195183,-0.005794079974293709,-0.042923666536808014
-0.06710820645093918,-0.2690902650356293,0.010850771330296993,-0.008158393204212189,-0.021884042769670486,-0.013635015115141869,-0.03417419269680977,-0.007468133699148893,-0.04745098948478699
-0.08892392367124557,-0.1940826028585434,0.0024314417969435453,-0.007660871371626854,-0.027335941791534424,-0.011270680464804173,-0.03793055936694145,-0.010819507762789726,-0.065931536257267
-0.04525454342365265,-0.2346353679895401,0.0018808022141456604,-0.0022874095011502504,-0.023878002539277077,-0.006879665423184633,-0.029771186411380768,-0.004525741562247276,-0.06201179325580597
-0.06549970805644989,-0.20031027495861053,0.01103215478360653,-0.0030518255662173033,-0.029615139588713646,-0.009788190945982933,-0.03707243129611015,-0.009587186388671398,-0.03275582939386368
-0.03523131459951401,-0.18091918528079987,0.0051745162345469,-0.00206792913377285,-0.014350605197250843,-0.003068675985559821,-0.02093319594860077,-0.0015894295647740364,-0.03708858788013458
-0.06622618436813354,-0.005122622475028038,-0.1348181813955307,-0.006463677156716585,-0.03643070533871651,-0.0044084582477808,-0.0341966450214386,-0.003503139829263091,-0.019774677231907845
-0.06395120918750763,-0.2155941128730774,0.011720205657184124,-0.005253778304904699,-0.019558724015951157,-0.0040711755864322186,-0.03008159250020981,-0.006116586737334728,-0.08500740677118301
-0.025067176669836044,-0.18185000121593475,0.009923352859914303,-0.001315590343438089,-0.010325256735086441,-0.00320476945489645,-0.011710350401699543,-0.0016163247637450695,-0.028940321877598763
-0.06297354400157928,-0.19725936651229858,0.005442494060844183,-0.0016678146785125136,-0.023104941472411156,-0.0018992619588971138,-0.03867602348327637,-0.0012542440090328455,-0.039528150111436844
-0.04073489084839821,-0.1905641108751297,0.008955701254308224,-0.001023226184770465,-0.014439514838159084,-0.0011223226319998503,-0.030815444886684418,-0.000595895282458514,-0.02856546826660633
-0.09816572815179825,-0.19213034212589264,0.009676908142864704,-0.010444371961057186,-0.042380403727293015,-0.008026260882616043,-0.06265924125909805,-0.0062141213566064835,-0.04428520053625107
-0.052197836339473724,-0.18375879526138306,0.006573615130037069,-0.014047393575310707,-0.02427464909851551,-0.012820104137063026,-0.031153207644820213,-0.01173974759876728,-0.04985728859901428
-0.05133998021483421,0.03233025595545769,0.012329280376434326,-0.0028756060637533665,-0.019045043736696243,-0.004304814152419567,-0.021014735102653503,-0.00372894830070436,-0.020858166739344597
-0.06063826009631157,-0.007273409515619278,-0.16356271505355835,-0.0083304513245821,-0.03541220352053642,-0.007901652716100216,-0.031047966331243515,-0.005073828157037497,-0.02168315462768078
-0.041260868310928345,-0.20317010581493378,0.0004994561313651502,-0.010650460608303547,-0.01871723309159279,-0.01470491848886013,-0.022364310920238495,-0.00923757255077362,-0.03271625190973282
-0.05993256717920303,-0.1810276061296463,0.006286279764026403,-0.004965375177562237,-0.027843451127409935,-0.013187668286263943,-0.029813768342137337,-0.010129349306225777,-0.050944674760103226
-0.043915290385484695,-0.21999132633209229,0.013133368454873562,-0.01325591653585434,-0.01306984107941389,-0.01100483164191246,-0.018291855230927467,-0.009019305929541588,-0.06206352636218071
-0.05486587435007095,-0.22133629024028778,0.0006054688128642738,-0.004381067119538784,-0.019708555191755295,-0.008400611579418182,-0.030014291405677795,-0.006640555337071419,-0.019294466823339462
-0.03388216346502304,-0.165390744805336,0.009028357453644276,-0.013178911991417408,-0.009508315473794937,-0.012924731709063053,-0.015769781544804573,-0.0072491061873734,-0.06896554678678513
-0.05226084217429161,-0.16346952319145203,0.010984236374497414,-0.011000002734363079,-0.020180262625217438,-0.012589875608682632,-0.02716430276632309,-0.0075715454295277596,-0.047830428928136826
-0.03775029256939888,0.04523167759180069,0.007502931170165539,-0.0015224856324493885,-0.012914445251226425,-0.0017365774838253856,-0.019693957641720772,-0.000921304221265018,-0.01544414646923542
-0.03434505686163902,0.062352247536182404,0.010037255473434925,-0.008630728349089622,-0.012004818767309189,-0.004454623442143202,-0.019587822258472443,-0.0036515863612294197,-0.05158097296953201
-0.03732762485742569,0.06892272084951401,0.014679810963571072,-0.007482737302780151,-0.018411749973893166,-0.00875371228903532,-0.02468974143266678,-0.0059529622085392475,-0.023327067494392395
-0.06460905820131302,0.04785701632499695,0.0058626774698495865,-0.011123896576464176,-0.023041699081659317,-0.008531192317605019,-0.036105431616306305,-0.004935494624078274,-0.06104584038257599
-0.04877069965004921,0.01835125871002674,0.006472626235336065,-0.0031683892011642456,-0.017809754237532616,-0.004275386221706867,-0.023497924208641052,-0.002406022511422634,-0.016028977930545807
-0.04198231175541878,0.05097658187150955,1.5079558579600416e-05,-0.003958592656999826,-0.015882272273302078,-0.005811095237731934,-0.026352811604738235,-0.0023405810352414846,-0.0460403673350811
-0.0705764889717102,0.03222058340907097,0.0023029320873320103,-0.011113472282886505,-0.02265169844031334,-0.010310173034667969,-0.03455520048737526,-0.006678112782537937,-0.031209053471684456
-0.028474094346165657,0.03354369103908539,0.0013280524872243404,-0.0014274711720645428,-0.011225514113903046,-0.0019884174689650536,-0.015485631301999092,-0.004213362000882626,-0.02177591621875763
-0.038259029388427734,0.03216240182518959,0.012430047616362572,-0.0024935994297266006,-0.014593473635613918,-0.004147037863731384,-0.02307497337460518,-0.0014891487080603838,-0.02371067740023136
-0.044536132365465164,0.020511943846940994,0.0012002806179225445,-0.005227682646363974,-0.017532754689455032,-0.006233563646674156,-0.02627907320857048,-0.0035994304344058037,-0.020721539855003357
-0.06329628080129623,0.022982820868492126,0.006361349020153284,-0.0007693525985814631,-0.016985679045319557,-0.0010334874968975782,-0.026672692969441414,-0.0013734973035752773,-0.07641205191612244
-0.07017707079648972,0.046450428664684296,0.0006242267554625869,-0.005958319175988436,-0.021054046228528023,-0.01226459164172411,-0.04039408266544342,-0.0057631139643490314,-0.02579275332391262
-0.029736902564764023,0.025064706802368164,0.007243934087455273,-0.004132068250328302,-0.014792081899940968,-0.006194885354489088,-0.023369910195469856,-0.005399598274379969,-0.03678028658032417
-0.06082385405898094,0.030408022925257683,0.0010020058834925294,-0.00515948049724102,-0.022296780720353127,-0.009910767897963524,-0.03070037066936493,-0.008097130805253983,-0.020954594016075134
-0.04231755807995796,0.02638351358473301,0.01122048869729042,-0.00707571767270565,-0.013058837503194809,-0.0075360750779509544,-0.017620259895920753,-0.00450119050219655,-0.05505155026912689
-0.04789750277996063,0.044789548963308334,0.006657841615378857,-0.006307012867182493,-0.01790529303252697,-0.01083771139383316,-0.021938078105449677,-0.0053049190901219845,-0.042566362768411636
-0.03912833705544472,0.06455006450414658,0.00018471377552486956,-0.00320464838296175,-0.015530837699770927,-0.007109188940376043,-0.01944558508694172,-0.003211319213733077,-0.033066459000110626
-0.07487140595912933,0.042652711272239685,0.0034578051418066025,-0.006295767612755299,-0.024411378428339958,-0.009783592075109482,-0.041709743440151215,-0.01029202714562416,-0.034931886941194534
-0.058504533022642136,0.05743341147899628,0.0012732804752886295,-0.002487056190147996,-0.03141629323363304,-0.005862122401595116,-0.022655148059129715,-0.008750108070671558,-0.06250185519456863
-0.08906076103448868,0.022570548579096794,0.0005944000440649688,-0.014677625149488449,-0.02994009293615818,-0.011393490247428417,-0.044581759721040726,-0.0062430622056126595,-0.062231697142124176
-0.053484559059143066,0.022618543356657028,0.006159363780170679,-0.005576598457992077,-0.01722913235425949,-0.010726921260356903,-0.0291678998619318,-0.0040736873634159565,-0.058425456285476685
-0.050386566668748856,0.05724403262138367,0.00036453496431931853,-0.005413759499788284,-0.021447205916047096,-0.007895932532846928,-0.03274916484951973,-0.005783121567219496,-0.01610366813838482
-0.05813796818256378,0.044348206371068954,0.005994952283799648,-0.010393385775387287,-0.030596964061260223,-0.016716741025447845,-0.04039609059691429,-0.01152783539146185,-0.05678253620862961
-0.03789513558149338,0.023276688531041145,0.007316344417631626,-0.0026681646704673767,-0.015206629410386086,-0.0032743485644459724,-0.020345518365502357,-0.0030691102147102356,-0.015084708109498024
-0.0476522222161293,0.030161356553435326,0.011467795819044113,-0.004996869713068008,-0.021277260035276413,-0.008689847774803638,-0.03246404975652695,-0.0034795573446899652,-0.05915941670536995
-0.04039131477475166,0.11945391446352005,0.018625818192958832,-0.004413253162056208,-0.013717645779252052,-0.007954179309308529,-0.026332320645451546,-0.004618925973773003,-0.03538229316473007
-0.043682023882865906,0.06518102437257767,0.019976511597633362,-0.002339645754545927,-0.01561384554952383,-0.003960801754146814,-0.03102799504995346,-0.0024108048528432846,-0.029952414333820343
-0.03928890824317932,0.02061879076063633,0.004622389562427998,-0.0039961617439985275,-0.015977537259459496,-0.010658835992217064,-0.021305793896317482,-0.005620185285806656,-0.03912125155329704
-0.06812211871147156,0.024890579283237457,0.002802496775984764,-0.009391221217811108,-0.01571844145655632,-0.006874970626085997,-0.020853931084275246,-0.004457360599189997,-0.04827410355210304
-0.04195865988731384,0.038861703127622604,0.00035892255255021155,-0.009857955388724804,-0.01955902948975563,-0.006518929731100798,-0.026513373479247093,-0.003704712027683854,-0.03292287513613701
-0.05408884957432747,0.0406382754445076,0.0021858036052435637,-0.004285791888833046,-0.032529689371585846,-0.010899879038333893,-0.03735506907105446,-0.004849521908909082,-0.03445465490221977
-0.06385010480880737,0.010287853889167309,0.0015513839898630977,-0.015932543203234673,-0.03217287361621857,-0.016668763011693954,-0.04025023430585861,-0.013347298838198185,-0.06518634408712387
-0.08244116604328156,0.03522741422057152,0.0039944155141711235,-0.004275878891348839,-0.02493702620267868,-0.009581445716321468,-0.05119496211409569,-0.004673612769693136,-0.040034059435129166
-0.05074053630232811,0.06695424020290375,0.009547317400574684,-0.007162254303693771,-0.01776820980012417,-0.0056249904446303844,-0.02899361401796341,-0.0031368134077638388,-0.027335720136761665
-0.053840938955545425,0.04334092140197754,0.007089697755873203,-0.003469734452664852,-0.013145080767571926,-0.005716096609830856,-0.021082894876599312,-0.0028853078838437796,-0.036530107259750366
-0.05752180516719818,0.021240057423710823,0.011691736988723278,-0.005088209640234709,-0.031338248401880264,-0.011210978962481022,-0.03141504526138306,-0.007731728721410036,-0.03138619661331177
-0.05080265551805496,0.03576748073101044,0.013222831301391125,-0.005058003589510918,-0.024585559964179993,-0.009313872084021568,-0.029362816363573074,-0.00609373627230525,-0.04802222549915314
-0.054899848997592926,0.028300141915678978,0.0017770661506801844,-0.0018531079404056072,-0.01642914116382599,-0.0034249192103743553,-0.024720439687371254,-0.0019461014308035374,-0.06000923737883568
-0.044982533901929855,0.03516042232513428,0.01156959030777216,-0.003944308962672949,-0.013050204142928123,-0.006374176125973463,-0.029549531638622284,-0.0030915851239115,-0.028134969994425774
-0.07330430299043655,0.022464698180556297,0.006093628238886595,-0.006350073032081127,-0.02077735960483551,-0.008676717057824135,-0.02836012840270996,-0.007591415196657181,-0.051008280366659164
-0.0351606048643589,0.04081130027770996,0.0003349839535076171,-0.005135864485055208,-0.011400889605283737,-0.002766400808468461,-0.016822783276438713,-0.001734379562549293,-0.014336121268570423
-0.06947788596153259,0.050385404378175735,0.0026174169033765793,-0.0033928435295820236,-0.030593888834118843,-0.004548069089651108,-0.035550571978092194,-0.0029916465282440186,-0.059992771595716476
-0.03876614570617676,0.026685630902647972,0.00019844547205138952,-0.0011053598718717694,-0.011693167500197887,-0.0011748768156394362,-0.01856754720211029,-0.0008828852442093194,-0.02972237765789032
-0.055107053369283676,0.0265679731965065,0.0006384932203218341,-0.006935296580195427,-0.01938551291823387,-0.008206550031900406,-0.0291603971272707,-0.008448967710137367,-0.05179920792579651
-0.06324167549610138,0.03945117071270943,8.061622793320566e-06,-0.006048975512385368,-0.020619826391339302,-0.0024162789341062307,-0.037806056439876556,-0.0017167285550385714,-0.02218662016093731
-0.01278784777969122,0.06045857071876526,5.110590791446157e-05,-0.005920295137912035,-0.007505772635340691,-0.001838384079746902,-0.007115745916962624,-0.00179746700450778,-0.024037394672632217
