balance,zero_activity_freq,ratio,cumulativeincome,lag_balance,lag_cumulativeincome,rolling_mean_balance,rolling_mean_cumulativeincome,rolling_std_cumulativeincome,has_trigger
-0.014083708636462688,0.0014042183756828308,-0.07374384999275208,-0.008784952573478222,-0.009087699465453625,-0.014271578751504421,-0.007903541438281536,-0.006732599809765816,-0.01361790020018816,-0.012316609732806683
-0.012466052547097206,0.013334537856280804,-0.065030537545681,-0.018283234909176826,-0.008627905510365963,-0.01813557557761669,-0.010326948016881943,-0.011248767375946045,-0.01696634851396084,-0.009390751831233501
-0.0075116534717381,0.024661371484398842,-0.03127400949597359,-0.011044713668525219,-0.004787761252373457,-0.010680366307497025,-0.006840001326054335,-0.006136571057140827,-0.009507497772574425,-0.0005929611506871879
-0.009083685465157032,0.021727265790104866,-0.06398484855890274,-0.016227345913648605,-0.00644304696470499,-0.015540876425802708,-0.007631709799170494,-0.007436864543706179,-0.01171160489320755,0.0
-0.008623188361525536,0.02027999609708786,-0.06175877898931503,-0.008774545975029469,-0.005451192148029804,-0.00881952978670597,-0.0062437402084469795,-0.005404511466622353,-0.012180855497717857,-0.013536596670746803
-0.00747344084084034,0.020144158974289894,-0.03527934476733208,-0.009479932487010956,-0.0054756468161940575,-0.009727461263537407,-0.0059814066626131535,-0.0047459653578698635,-0.011934385634958744,-0.005053163040429354
-0.012671522796154022,0.030914871022105217,-0.051307205110788345,-0.007860495708882809,-0.008187848143279552,-0.013354247435927391,-0.007499514613300562,-0.005958844441920519,-0.007071938365697861,-0.0653141438961029
-0.01023376826196909,0.01064174622297287,-0.06270022690296173,-0.021502666175365448,-0.0072263930924236774,-0.019591372460126877,-0.009174073114991188,-0.009682828560471535,-0.02506304532289505,-9.787954979856295e-08
-0.005006263963878155,0.018380919471383095,-0.03626390919089317,-0.012145801447331905,-0.003696938743814826,-0.012100044637918472,-0.0038733340334147215,-0.00708550401031971,-0.011737176217138767,0.0
-0.007371353451162577,0.008953435346484184,-0.04330029338598251,-0.012413040734827518,-0.004896560218185186,-0.012633481062948704,-0.004144957754760981,-0.008703633211553097,-0.010584138333797455,-3.1615570605936227e-06
-0.009879427962005138,0.006264849100261927,-0.06198134273290634,-0.009425816126167774,-0.006267481483519077,-0.009395347908139229,-0.006989630404859781,-0.004453667905181646,-0.015623414888978004,-0.00010098124039359391
-0.010270153172314167,0.0066212560050189495,-0.07168585062026978,-0.005558058153837919,-0.00609243381768465,-0.009037390351295471,-0.007378946058452129,-0.003268294269219041,-0.008542808704078197,-0.014667663723230362
-0.0056716580875217915,0.0034733267966657877,-0.040868207812309265,-0.010497860610485077,-0.0041262004524469376,-0.009414984844624996,-0.004752810578793287,-0.004122467711567879,-0.0017526076408103108,-0.030925946310162544
-0.009451826103031635,0.01628221571445465,-0.043407801538705826,-0.010899842716753483,-0.006349278148263693,-0.009585274383425713,-0.00615262845531106,-0.007322903256863356,-0.012390208430588245,-0.002461986383423209
-0.006868853699415922,0.015034565702080727,-0.04582923278212547,-0.013057461008429527,-0.005143133457750082,-0.013306906446814537,-0.005587130319327116,-0.00689931632950902,-0.012929094955325127,-1.1623422324191779e-05
-0.014678924344480038,0.007404069881886244,-0.06827905029058456,-0.02337712049484253,-0.00899372436106205,-0.024075927212834358,-0.011901353485882282,-0.011513377539813519,-0.015311527997255325,-0.007257800083607435
-0.004629503004252911,0.019261542707681656,-0.03736468404531479,-0.013364424929022789,-0.0034116164315491915,-0.011182952672243118,-0.004352938383817673,-0.009139997884631157,-0.005623021628707647,-0.06218400597572327
-0.01194782368838787,0.01688464730978012,-0.06738989055156708,-0.012551238760352135,-0.008100374601781368,-0.014103174209594727,-0.009424414485692978,-0.007629029918462038,-0.010900981724262238,-0.025427529588341713
-0.004683034494519234,0.006696698721498251,-0.04884302616119385,-0.013354186899960041,-0.004228473175317049,-0.01489964034408331,-0.004921799525618553,-0.0074792783707380295,-0.016275672242045403,-0.023514332249760628
-0.006619427353143692,0.020951323211193085,-0.03844412416219711,-0.009323724545538425,-0.003736356506124139,-0.007899824529886246,-0.005380189046263695,-0.004904396831989288,-0.026043396443128586,-0.050602879375219345
-0.015549634583294392,0.011879121884703636,-0.07481912523508072,-0.007551401853561401,-0.00878697820007801,-0.012391414493322372,-0.012414022348821163,-0.008498197421431541,-0.02799919992685318,0.0
-0.007216732017695904,0.008054905571043491,-0.038603775203228,-0.013566620647907257,-0.004978491459041834,-0.01265350915491581,-0.007310053333640099,-0.007738600950688124,-0.01584508828818798,-0.005226158071309328
-0.0039788344874978065,0.017509207129478455,-0.02933986857533455,-0.004803808405995369,-0.0023670729715377092,-0.0045749731361866,-0.003934861626476049,-0.0027341945096850395,-0.012165868654847145,-0.03637103736400604
-0.0059742396697402,0.00907359179109335,-0.037535469979047775,-0.010131790302693844,-0.0033992500975728035,-0.009564006701111794,-0.0049325753934681416,-0.007544850930571556,-0.011520500294864178,-0.0008849496953189373
-0.008785693906247616,0.01994546689093113,-0.04955412447452545,-0.024014286696910858,-0.005372310057282448,-0.020380888134241104,-0.0071541499346494675,-0.010273627936840057,-0.015687668696045876,-0.013041513971984386
-0.007840387523174286,0.008600872941315174,-0.05057813972234726,-0.008382119238376617,-0.005320786964148283,-0.007134333718568087,-0.006029537878930569,-0.004319671541452408,-0.004426680039614439,-0.00031536445021629333
-0.004566224291920662,0.012795987538993359,-0.027982449159026146,-0.008498633280396461,-0.0028583493549376726,-0.013970199041068554,-0.004079882986843586,-0.006259894464164972,-0.01242221798747778,-0.0017504864372313023
-0.012530607171356678,0.00849001295864582,-0.06844272464513779,-0.022717328742146492,-0.007769413758069277,-0.020466960966587067,-0.009514924138784409,-0.010025653056800365,-0.006888942793011665,-1.4411062920771656e-07
-0.009661097079515457,0.010473736561834812,-0.04019759222865105,-0.013318773359060287,-0.005384581163525581,-0.012350596487522125,-0.006846209056675434,-0.008876386098563671,-0.003446989692747593,0.0
-0.007208620198071003,0.02773229405283928,-0.040329862385988235,-0.005569462664425373,-0.004375865682959557,-0.00799198355525732,-0.004919650964438915,-0.003220247570425272,-0.013173334300518036,-0.00023757595045026392
-0.012732069939374924,0.020192386582493782,-0.07237281650304794,-0.033010050654411316,-0.00913944374769926,-0.030909033492207527,-0.010332032106816769,-0.01623312383890152,-0.020740127190947533,-0.02633645385503769
-0.008737852796912193,0.013828269205987453,-0.05160022899508476,-0.009168796241283417,-0.006044548004865646,-0.008174523711204529,-0.007246141321957111,-0.004141065292060375,-0.017394276335835457,-0.0645289197564125
-0.009249115362763405,0.015079324133694172,-0.05172126367688179,-0.009181437082588673,-0.006136181298643351,-0.008144484832882881,-0.007003501057624817,-0.0039382027462124825,-0.013304042629897594,-0.03472641110420227
-0.008170828223228455,0.010235429741442204,-0.047276511788368225,-0.007775923702865839,-0.00596675556153059,-0.007861490361392498,-0.006329966243356466,-0.004028827417641878,-0.0034160190261900425,-0.06170208007097244
-0.011129029095172882,0.04885639250278473,-0.053051985800266266,-0.014503938145935535,-0.007392136380076408,-0.015031928196549416,-0.007374333683401346,-0.007959011942148209,-0.009461085312068462,-0.0012296066852286458
-0.004763014614582062,0.018123341724276543,-0.03553779423236847,-0.011009352281689644,-0.0032303642947226763,-0.009709898382425308,-0.004016478080302477,-0.005696650594472885,-0.01194491982460022,-0.010964708402752876
-0.01666480489075184,0.022372372448444366,-0.08619294315576553,-0.019861960783600807,-0.01147786621004343,-0.02246197685599327,-0.01203883159905672,-0.012588181532919407,-0.016530578956007957,-0.0024294378235936165
-0.0036511006765067577,0.027495307847857475,-0.032711658626794815,-0.008336354978382587,-0.0027486425824463367,-0.008594096638262272,-0.003046940313652158,-0.004123051185160875,-0.01872178353369236,-3.2903736268963257e-07
-0.009890560992062092,0.0216881912201643,-0.04959985613822937,-0.012661747634410858,-0.006434111390262842,-0.011818689294159412,-0.007603093981742859,-0.011917038820683956,-0.007261671591550112,-6.338656930893194e-06
-0.009473463520407677,0.0012811216292902827,-0.0697973221540451,-0.019235536456108093,-0.006662478670477867,-0.01762162707746029,-0.007628750987350941,-0.00847980473190546,-0.0023317919112741947,-0.02520800195634365
-0.007600162178277969,0.009848115034401417,-0.05196014791727066,-0.008642500266432762,-0.00573945976793766,-0.014089140109717846,-0.006144127808511257,-0.009707282297313213,-0.023273132741451263,-0.027282390743494034
-0.006514282897114754,0.008516567759215832,-0.03804364800453186,-0.013107840903103352,-0.004214669112116098,-0.010858415625989437,-0.006032790523022413,-0.008456714451313019,-0.0153125561773777,-7.930814172141254e-05
-0.009880621917545795,0.015015571378171444,-0.05801372975111008,-0.008776556700468063,-0.006457498297095299,-0.008129473775625229,-0.007441252935677767,-0.0049635800532996655,-0.008522686548531055,-0.018041379749774933
-0.012450473383069038,0.014052800834178925,-0.0663236454129219,-0.024239709600806236,-0.007635429035872221,-0.024299485608935356,-0.010297548025846481,-0.01336548663675785,-0.025963615626096725,-0.009945067577064037
-0.013959462754428387,0.00915540475398302,-0.07350099831819534,-0.030952438712120056,-0.009642267599701881,-0.026979805901646614,-0.011180423200130463,-0.012657379731535912,-0.028245797380805016,-0.012739441357553005
-0.014326073229312897,0.026838185265660286,-0.08282174915075302,-0.016212262213230133,-0.007377102971076965,-0.01425053272396326,-0.011328236199915409,-0.007854083552956581,-0.031171834096312523,-0.048581451177597046
-0.004931644070893526,0.016513729467988014,-0.026122532784938812,-0.009488867595791817,-0.0038583434652537107,-0.008572131395339966,-0.004161763470619917,-0.0040651955641806126,-0.0014047035947442055,-0.0019058852922171354
-0.007924344390630722,0.010519119910895824,-0.03729981184005737,-0.011595810763537884,-0.00404675817117095,-0.009693687781691551,-0.007115163374692202,-0.0069119869731366634,-0.010210500098764896,-0.03836186230182648
-0.007550901733338833,0.0035339421592652798,-0.044164471328258514,-0.018206430599093437,-0.004811378661543131,-0.020815366879105568,-0.006678581703454256,-0.010348298586905003,-0.016185184940695763,-0.004259022884070873
-0.006250155624002218,0.020378299057483673,-0.03552065044641495,-0.01400599256157875,-0.003669128753244877,-0.018099980428814888,-0.005444976035505533,-0.010155043564736843,-0.017218999564647675,-0.0022087779361754656
-0.008085953071713448,0.0076398407109081745,-0.04204552248120308,-0.007097444497048855,-0.005857880227267742,-0.007650655694305897,-0.006436244118958712,-0.003951898775994778,-0.015446766279637814,-0.002370895817875862
-0.01598247140645981,0.02310905046761036,-0.08789201825857162,-0.010908142663538456,-0.00902490597218275,-0.01080622524023056,-0.010782923549413681,-0.006859426386654377,-0.016120783984661102,-2.765567899132293e-07
-0.010970603674650192,0.009097889997065067,-0.05280810967087746,-0.013674977235496044,-0.007214059121906757,-0.011960684321820736,-0.008869389072060585,-0.007586917839944363,-0.004052809905260801,-0.06494565308094025
-0.009734435006976128,0.011716620996594429,-0.05014612525701523,-0.013722258619964123,-0.007222249638289213,-0.012645142152905464,-0.007823917083442211,-0.00733385793864727,-0.014136156998574734,-0.001424399670213461
-0.003771169576793909,0.05634470283985138,-0.030702821910381317,-0.010208112187683582,-0.0034486365038901567,-0.009907028637826443,-0.003157630329951644,-0.004727056249976158,-0.0017451840685680509,-0.00026838958729058504
-0.01306997798383236,0.0231424942612648,-0.07727915048599243,-0.010620019398629665,-0.008905291557312012,-0.01354211661964655,-0.009798398241400719,-0.007965526543557644,-0.021052949130535126,-0.0004786181962117553
-0.011405816301703453,0.016077104955911636,-0.06538205593824387,-0.012237701565027237,-0.008229024708271027,-0.01599441096186638,-0.010204195976257324,-0.009163242764770985,-0.040030378848314285,-6.179020147101255e-06
-0.007261934224516153,0.0230332612991333,-0.05633406341075897,-0.017641065642237663,-0.005129414610564709,-0.016174862161278725,-0.006128530018031597,-0.007852582260966301,-0.0025826359633356333,-0.007238449063152075
-0.006164172198623419,0.006798168644309044,-0.04576164111495018,-0.004187639802694321,-0.004632791504263878,-0.008591295219957829,-0.006228776648640633,-0.0038175072986632586,-0.016744324937462807,0.0
-0.011971141211688519,0.009358717128634453,-0.08034873008728027,-0.026456782594323158,-0.0081783477216959,-0.026824763044714928,-0.009342636913061142,-0.012867224402725697,-0.004296971019357443,0.0
-0.010464828461408615,0.012316178530454636,-0.06226207688450813,-0.01001811120659113,-0.006333624944090843,-0.009271698072552681,-0.008165300823748112,-0.004886346869170666,-0.006290633697062731,-0.017539801076054573
-0.0113747026771307,0.019166313111782074,-0.07877892255783081,-0.013365902937948704,-0.0084304204210639,-0.012923435308039188,-0.008361677639186382,-0.006080636288970709,-0.011182759888470173,-0.026528775691986084
