clientid,transactiondate,inflows,outflows,balance,inflow_spike,outflow_spike,client_tenure,cumulativeincome,anomaly_score_pred
BC8DDE71-DAD7-EF11-B301-005056A80461,2025-04-13,0.0,0.0,19939283.667395,0,0,-0.20708088635876576,2.628034096217245,10.94448972621243
BC8DDE71-DAD7-EF11-B301-005056A80461,2025-04-14,0.0,0.0,19942646.830566,0,0,-0.1912963091864573,2.8392008272079887,11.058016373029394
BC8DDE71-DAD7-EF11-B301-005056A80461,2025-04-15,0.0,0.0,19946098.178542,0,0,-0.1755117320141488,3.0559045173196813,11.187731439809673
BC8DDE71-DAD7-EF11-B301-005056A80461,2025-04-16,0.0,0.0,19949517.91735,0,0,-0.15972715484184033,3.2706235268385755,11.33306950984586
BC8DDE71-DAD7-EF11-B301-005056A80461,2025-04-17,0.0,0.0,19952963.093014,0,0,-0.14394257766953186,3.486939669013571,11.494258275197819
BC8DDE71-DAD7-EF11-B301-005056A80461,2025-04-18,0.0,0.0,19956564.324113,0,0,-0.12815800049722337,3.7130542403419433,11.680312984612263
BC8DDE71-DAD7-EF11-B301-005056A80461,2025-04-19,0.0,0.0,19960017.225612,0,0,-0.11237342332491489,3.929855473259842,11.880918922632146
BC8DDE71-DAD7-EF11-B301-005056A80461,2025-04-20,0.0,0.0,19963469.773543,0,0,-0.09658884615260642,4.14663450630371,12.092854481937582
BC8DDE71-DAD7-EF11-B301-005056A80461,2025-04-21,0.0,0.0,19966921.965056,0,0,-0.08080426898029794,4.363391160527372,12.314844031148677
BC8DDE71-DAD7-EF11-B301-005056A80461,2025-04-22,0.0,0.0,19970491.938614,0,0,-0.06501969180798946,4.587543129265214,12.556684712748801
BC8DDE71-DAD7-EF11-B301-005056A80461,2025-04-23,0.0,0.0,19974010.583127,0,0,-0.04923511463568098,4.808472243182632,12.812589328361724
BC8DDE71-DAD7-EF11-B301-005056A80461,2025-04-24,0.0,0.0,19977572.825598,0,0,-0.033450537463372496,5.032138791414306,13.082517762697686
BC8DDE71-DAD7-EF11-B301-005056A80461,2025-04-25,0.0,0.0,19981049.44095,0,0,-0.01766596029106402,5.250428972849596,13.367133200510503
BC8DDE71-DAD7-EF11-B301-005056A80461,2025-04-26,0.0,0.0,19984525.700582,0,0,-0.0018813831187555418,5.468696819290796,13.660107212042325
BC8DDE71-DAD7-EF11-B301-005056A80461,2025-04-27,0.0,0.0,19988001.604494,0,0,0.013903194053552937,5.686942330737907,13.96306793941513
BC8DDE71-DAD7-EF11-B301-005056A80461,2025-04-28,0.0,0.0,19991529.755904,0,0,0.029687771225861415,5.908468364953057,14.279197978630254
BC8DDE71-DAD7-EF11-B301-005056A80461,2025-04-29,0.0,0.0,19995057.775664,0,0,0.045472348398169896,6.129986133110715,14.612478484505909
BC8DDE71-DAD7-EF11-B301-005056A80461,2025-04-30,0.0,0.0,19998490.954085,0,0,0.06125692557047837,6.34554899081618,14.952662292580916
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-09-25,16750000.0,0.0,17255099.953038,0,0,-1.4540624829711355,0.17989329399930418,5.902929189369565
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-09-26,0.0,0.0,17260228.527996,0,0,-1.438277905798827,0.5019069321897577,7.528055468083035
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-09-27,0.0,0.0,17265412.712915,0,0,-1.4224933286265187,0.8274122159168149,7.788838456910457
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-09-28,0.0,0.0,17270685.555776,0,0,-1.40670875145421,1.1584841661529315,8.365293117117158
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-09-29,0.0,0.0,17275957.930725,0,0,-1.3909241742819016,1.4895267370689234,9.042005938593293
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-09-30,0.0,0.0,17281072.657434,0,0,-1.3751395971095932,1.8106708695819567,9.58863428396884
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-01,0.0,0.0,17286403.57247,0,0,-1.3593550199372848,0.1943949665217575,9.779467979858348
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-02,0.0,0.0,17291306.880728,0,0,-1.3435704427649762,0.5022645295599106,9.57880833139102
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-03,0.0,0.0,17296037.300834,0,0,-1.3277858655926678,0.7992787685984211,9.512732724669167
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-04,0.0,0.0,17301124.830968,0,0,-1.3120012884203593,1.1187152789876107,9.516630766784035
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-05,0.0,0.0,17306401.78986,0,0,-1.2962167112480507,1.4500456671188675,9.594336266904367
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-06,0.0,0.0,17311678.280664,0,0,-1.2804321340757423,1.7813466648792886,9.767228553825454
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-07,0.0,0.0,17316804.728088,0,0,-1.264647556903434,2.1032267191854612,10.02359399485125
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-08,0.0,0.0,17321988.128214,0,0,-1.2488629797311253,2.4286827272265388,10.157234428774402
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-09,0.0,0.0,17327201.395222,0,0,-1.2330784025588168,2.7560140209781663,10.322999625487713
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-10,0.0,0.0,17332455.620596,0,0,-1.2172938253865084,3.0859170139947962,10.507617127716674
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-11,0.0,0.0,17337559.462018,0,0,-1.2015092482142,3.406377679677701,10.71394939973187
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-12,0.0,0.0,17342826.95884,0,0,-1.1857246710418914,3.7371139621147904,10.962123431378261
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-13,0.0,0.0,17348093.988039,0,0,-1.169940093869583,4.067820883377525,11.253961472873634
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-14,0.0,0.0,17353123.084774,0,0,-1.1541555166972746,4.383588469834059,11.56051610983843
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-15,0.0,0.0,17358333.372998,0,0,-1.138370939524966,4.71073273130458,11.89820692902679
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-16,0.0,0.0,17363537.122751,0,0,-1.1225863623526575,5.03746645439901,12.27230429362082
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-17,1900000.0,0.0,19268905.540688,0,0,-1.106801785180349,5.374539385062464,13.067608509241978
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-18,0.0,0.0,19272783.270916,0,0,-1.0910172080080405,5.6180148200254605,13.76657583579112
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-19,0.0,0.0,19278392.438216,0,0,-1.075232630835732,5.970203953319575,14.22789751711502
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-20,0.0,0.0,19284001.103567,0,0,-1.0594480536634237,6.322361570173939,14.804921250718404
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-21,0.0,0.0,19289609.266969,0,0,-1.0436634764911152,6.67448767058855,15.431042253004279
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-22,0.0,0.0,19295187.326227,0,0,-1.0278788993188066,7.024723588054987,16.104578630142893
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-23,0.0,0.0,19300759.330185,0,0,-1.0120943221464982,7.374579304549554,16.818284984009555
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-24,0.0,0.0,19306244.29536,0,0,-0.9963097449741897,7.718970018503059,17.50762659516438
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-25,0.0,0.0,19311465.712342,0,0,-0.9805251678018813,8.04681303389284,18.138512855565168
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-26,0.0,0.0,19316894.019769,0,0,-0.9647405906295727,8.387646313721941,18.793415768665877
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-27,0.0,0.0,19322321.838052,0,0,-0.9489560134572642,8.728448881113312,19.48498033155107
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-28,0.0,0.0,19327413.833958,0,0,-0.9331714362849558,9.048165788981494,20.17388631642283
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-29,0.0,0.0,19332709.096527,0,0,-0.9173868591126473,9.380645430788732,20.8850937657513
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-30,0.0,0.0,19338012.823986,0,0,-0.9016022819403389,9.713656567221303,21.63759490693767
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-10-31,0.0,0.0,19343312.502255,0,0,-0.8858177047680303,10.04641346258022,22.420708352911358
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-01,0.0,0.0,19348790.643958,0,0,-0.8700331275957218,0.20363905332783266,29.043402775219636
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-02,0.0,0.0,19354268.292583,0,0,-0.8542485504234134,0.5475703747787816,28.086666700318936
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-03,0.0,0.0,19359745.448131,0,0,-0.8384639732511049,0.8914707368462802,28.928427658163287
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-04,0.0,0.0,19365000.184545,0,0,-0.8226793960787965,1.2214058171095639,28.36901029678242
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-05,0.0,0.0,19370328.689956,0,0,-0.806894818906488,1.5559727148473248,26.422671651069845
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-06,0.0,0.0,19375604.244038,0,0,-0.7911102417341794,1.8872148975837553,22.40251923019792
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-07,0.0,0.0,19380960.116169,0,0,-0.775325664561871,2.2235001005319712,11.189917646668821
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-08,0.0,0.0,19386588.576643,0,0,-0.7595410873895625,2.5769006161696923,11.31998083956714
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-09,0.0,0.0,19391984.456732,0,0,-0.7437565102172541,2.915697844040553,11.494684256746789
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-10,0.0,0.0,19397379.849401,0,0,-0.7279719330449456,3.2544644677204233,11.711139505002832
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-11,0.0,0.0,19402629.489276,0,0,-0.712187355872637,3.584079545823456,11.948511639064872
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-12,0.0,0.0,19407872.239964,0,0,-0.6964027787003286,3.913262064748118,12.209373409953521
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-13,0.0,0.0,19413239.760538,0,0,-0.6806182015280201,4.250278651665643,12.501771847277515
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-14,0.0,0.0,19418601.510002,0,0,-0.6648336243557117,4.586932881370353,12.828477952385532
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-15,0.0,0.0,19423887.63212,0,0,-0.6490490471834032,4.918838611339447,13.1968664079018
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-16,0.0,0.0,19429253.078237,0,0,-0.6332644700110946,5.25572494697834,13.603374793323052
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-17,0.0,0.0,19434618.038922,0,0,-0.6174798928387862,5.592580803249048,14.04953420634843
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-18,0.0,0.0,19439856.726194,0,0,-0.6016953156664777,5.921508187876102,14.514344386160555
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-19,0.0,0.0,19445167.706403,0,0,-0.5859107384941693,6.254974710928446,15.002480422454122
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-20,0.0,0.0,19450448.29901,0,0,-0.5701261613218608,6.5865332532344745,15.52051687250972
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-21,0.0,0.0,19455595.170689,0,0,-0.5543415841495523,6.909695708346669,16.05482100124668
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-22,0.0,0.0,19460781.907755,0,0,-0.5385570069772438,7.235361236614831,16.6076823822342
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-23,0.0,0.0,19466023.885233,0,0,-0.5227724298049353,7.564495207128438,17.19392881027162
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-24,0.0,0.0,19471265.386069,0,0,-0.5069878526326269,7.893599250181534,17.81350142203433
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-25,0.0,0.0,19476393.689558,0,0,-0.4912032754603184,8.215595843340754,18.447948556120284
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-26,0.0,0.0,19480907.609621,0,0,-0.4754186982880099,8.499016449238335,19.043782795819133
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-27,0.0,0.0,19485929.58375,0,0,-0.4596341211157014,8.814336820573661,19.662024217046387
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-28,0.0,0.0,19490942.230791,0,0,-0.44384954394339293,9.129071561482371,20.323874951163205
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-29,0.0,0.0,19495730.927483,0,0,-0.42806496677108447,9.429744878458292,20.98973826524475
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-11-30,0.0,0.0,19500793.579502,0,0,-0.412280389598776,9.747619338494689,21.695061357731593
BE8E6F9E-4D77-EF11-B2FE-005056A80461,2024-12-01,0.0,0.0,19505866.108825,0,0,-0.39649581242646753,0.1781714099281496,28.37201476971952
